2025-08-17 05:45:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 05:59:47 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1705077, Requested 313079. Please try again in 544ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 05:59:51 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:19 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:26 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:34 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1725640, Requested 313079. Please try again in 1.161s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 06:00:37 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:46 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:00:56 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:07 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:15 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:25 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:34 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:42 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:01:52 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:08 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1732480, Requested 313079. Please try again in 1.366s. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 06:02:13 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:21 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:29 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:37 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:46 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1709441, Requested 313079. Please try again in 675ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 06:02:49 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:02:57 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:05 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1708302, Requested 313079. Please try again in 641ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 06:03:09 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:17 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:25 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:34 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:42 | ERROR | src.llm | LLM API error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5 in organization org-CfJe8zNuipwuAC27L7XhjtQH on tokens per min (TPM): Limit 2000000, Used 1719730, Requested 313079. Please try again in 984ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}
2025-08-17 06:03:44 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:03:53 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:03 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:13 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:22 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:32 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:40 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:49 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:57 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:04:58 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:05:00 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
2025-08-17 06:05:08 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
